DATE,term_1mon,term_3mon,term_6mon,term_12mon
1999-12-06,5.20083,5.15438,5.31250,5.69958
1999-12-07,5.15333,5.14604,5.31000,5.72146
1999-12-08,4.84750,5.20771,5.32438,5.65271
1999-12-09,5.11417,5.12000,5.30833,5.70938
1999-12-10,5.11750,5.12083,5.29521,5.69250
1999-12-13,5.09500,5.11750,5.29542,5.67625
1999-12-14,5.05667,5.09833,5.27000,5.67604
1999-12-15,5.04500,5.10667,5.28333,5.69167
1999-12-16,5.10500,5.17958,5.37250,5.81042
1999-12-17,5.12000,5.18125,5.37500,5.82000
1999-12-20,5.14521,5.18250,5.37833,5.81417
1999-12-21,5.18125,5.19292,5.39167,5.81979
1999-12-22,5.27500,5.24167,5.41271,5.82917
1999-12-23,5.30333,5.25000,5.42167,5.82042
1999-12-24,5.31617,5.25000,5.41104,5.81042
1999-12-27,5.00000,5.12542,5.32542,5.75000
1999-12-28,5.00500,5.14250,5.34542,5.74500
1999-12-29,4.91375,5.17000,5.37917,5.81583
1999-12-30,4.92458,5.18000,5.39583,5.81417
1999-12-31,4.93125,5.18125,5.43125,5.86500
2000-01-03,4.93125,5.18125,5.43000,5.87250
2000-01-04,4.93000,5.18292,5.42833,5.86167
2000-01-05,4.92667,5.17833,5.40833,5.86833
2000-01-06,4.90938,5.18000,5.42667,5.88750
2000-01-07,4.90771,5.18250,5.43125,5.88833
2000-01-10,4.92000,5.18625,5.43250,5.88417
2000-01-11,4.92250,5.18417,5.43000,5.89000
2000-01-12,4.93250,5.18583,5.43625,5.89938
2000-01-13,4.96313,5.25167,5.50000,5.98667
2000-01-14,4.97313,5.25000,5.50000,6.00000
2000-01-17,4.96646,5.25000,5.50000,6.00000
2000-01-18,4.97500,5.25000,5.47646,5.96979
2000-01-19,4.97167,5.24333,5.44000,5.91896
2000-01-20,4.97667,5.23167,5.43917,5.89604
2000-01-21,4.99667,5.24167,5.43583,5.88583
2000-01-24,5.03667,5.25000,5.44417,5.90771
2000-01-25,5.06375,5.27333,5.50000,5.96313
2000-01-26,5.09167,5.29667,5.53333,6.00333
2000-01-27,5.12750,5.32896,5.56083,6.03667
2000-01-28,5.10563,5.28688,5.54167,6.00333
2000-01-31,5.10063,5.27688,5.50667,5.99833
2000-02-01,5.11333,5.30000,5.53188,6.01667
2000-02-02,5.10729,5.30188,5.53000,6.01000
2000-02-03,5.09729,5.29000,5.50333,5.99667
2000-02-04,5.10167,5.27333,5.50000,5.98833
2000-02-07,5.09229,5.26667,5.50000,5.99167
2000-02-08,5.09063,5.25667,5.50000,5.98167
2000-02-09,5.09000,5.25000,5.49500,5.95458
2000-02-10,5.08833,5.25167,5.49667,5.96479
2000-02-11,5.08833,5.25500,5.49833,5.96813
2000-02-14,5.09000,5.28854,5.53188,6.00333
2000-02-15,5.08333,5.27167,5.51667,5.99500
2000-02-16,5.08167,5.26333,5.50000,5.98667
2000-02-17,5.07833,5.25667,5.49833,5.95667
2000-02-18,5.06583,5.25500,5.50000,5.95000
2000-02-21,5.05833,5.21167,5.41500,5.84042
2000-02-22,5.06042,5.23333,5.41458,5.81042
2000-02-23,5.08667,5.25000,5.44417,5.82708
2000-02-24,5.09063,5.26500,5.45167,5.85396
2000-02-25,5.09229,5.26333,5.45646,5.85000
2000-02-28,5.10500,5.27000,5.48500,5.88083
2000-02-29,5.12083,5.28354,5.47667,5.86167
2000-03-01,5.12167,5.29333,5.49333,5.87250
2000-03-02,5.12333,5.29500,5.49667,5.87583
2000-03-03,5.14604,5.30000,5.50000,5.88000
2000-03-06,5.15438,5.30375,5.50000,5.88000
2000-03-07,5.17958,5.35000,5.54000,5.91833
2000-03-08,5.18917,5.35583,5.55167,5.93083
2000-03-09,5.19667,5.36583,5.55875,5.92833
2000-03-10,5.23167,5.38667,5.56083,5.93417
2000-03-13,5.25000,5.40104,5.57563,5.94958
2000-03-14,5.26688,5.42958,5.60167,5.96479
2000-03-15,5.30167,5.43125,5.59229,5.96313
2000-03-16,5.31000,5.43000,5.59292,5.96292
2000-03-17,5.31000,5.41938,5.59229,5.94500
2000-03-20,5.31117,5.43000,5.59000,5.95333
2000-03-21,5.31542,5.43750,5.62500,6.00167
2000-03-22,5.31250,5.43583,5.63333,6.02000
2000-03-23,5.31083,5.43583,5.64375,6.01000
2000-03-24,5.31667,5.43958,5.65708,6.03021
2000-03-27,5.31500,5.43917,5.65438,6.02167
2000-03-28,5.31875,5.43583,5.66271,6.02667
2000-03-29,5.32167,5.44125,5.67167,6.02667
2000-03-30,5.32017,5.43125,5.63083,5.96146
2000-03-31,5.31875,5.43583,5.63500,5.96333
2000-04-03,5.31833,5.44083,5.64500,5.96500
2000-04-04,5.31167,5.43958,5.64500,5.96479
2000-04-05,5.31083,5.43958,5.64500,5.96146
2000-04-06,5.31375,5.44833,5.65271,5.96333
2000-04-07,5.31333,5.45717,5.65438,5.96167
2000-04-10,5.32000,5.46313,5.65438,5.96479
2000-04-11,5.31708,5.46167,5.65000,5.94583
2000-04-12,5.32333,5.47667,5.66792,5.95167
2000-04-13,5.33563,5.50000,5.68625,5.95667
2000-04-14,5.34229,5.50000,5.68583,5.96146
2000-04-17,5.37167,5.53000,5.70500,6.00333
2000-04-18,5.37667,5.56875,5.76521,6.09229
2000-04-19,5.39604,5.60167,5.78167,6.09896
2000-04-20,5.46604,5.67417,5.87917,6.19583
2000-04-21,5.50833,5.68250,5.90000,6.20813
2000-04-24,5.18540,5.68792,5.91458,6.22333
2000-04-25,5.57167,5.76021,5.97333,6.29500
2000-04-26,5.59229,5.77688,6.00000,6.30833
2000-04-27,5.60563,5.78521,6.00000,6.32000
2000-04-28,5.61917,5.79833,6.00833,6.32833
2000-05-01,5.62167,5.80333,6.01000,6.33500
2000-05-02,5.65333,5.81042,6.00500,6.31833
2000-05-03,5.74333,5.87333,6.06708,6.37000
2000-05-04,5.77654,5.91458,6.11583,6.42583
2000-05-05,5.79667,5.92583,6.12167,6.43250
2000-05-08,5.81042,5.93417,6.13417,6.45438
2000-05-09,5.82375,5.95625,6.18083,6.49333
2000-05-10,5.83000,5.95646,6.17792,6.45792
2000-05-11,5.82375,5.93792,6.15438,6.42958
2000-05-12,5.82375,5.94917,6.14500,6.42917
2000-05-15,5.83042,5.94500,6.14833,6.43083
2000-05-16,5.84667,5.97167,6.16667,6.45458
2000-05-17,5.86083,5.98000,6.16833,6.44417
2000-05-18,5.87083,5.99667,6.17500,6.43792
2000-05-19,5.87583,6.02333,6.18917,6.45479
2000-05-22,5.87250,6.02500,6.17667,6.44125
2000-05-23,5.87667,6.01875,6.17000,6.37667
2000-05-24,5.86333,5.96667,6.08833,6.25000
2000-05-25,5.87000,5.96833,6.08500,6.25333
2000-05-26,5.87167,5.97000,6.10000,6.26833
2000-05-29,5.87167,5.97333,6.10500,6.28500
2000-05-30,5.87000,5.97833,6.11500,6.29833
2000-05-31,5.87000,5.97833,6.12000,6.30000
2000-06-01,5.87000,5.97833,6.12083,6.30500
2000-06-02,5.86833,5.96479,6.07875,6.27833
2000-06-05,5.85833,5.94667,6.06208,6.25500
2000-06-06,5.84563,5.93958,6.05000,6.24167
2000-06-07,5.84000,5.93750,6.04036,6.20479
2000-06-08,5.84229,5.93583,6.03521,6.21146
2000-06-09,5.84063,5.93250,6.04854,6.22146
2000-06-12,5.84000,5.93125,6.05500,6.24667
2000-06-13,5.84229,5.93250,6.05667,6.25000
2000-06-14,5.84000,5.93292,6.05667,6.25000
2000-06-15,5.84229,5.93292,6.05500,6.25000
2000-06-16,5.84396,5.93292,6.05167,6.25000
2000-06-19,5.84229,5.93458,6.04833,6.25000
2000-06-20,5.83333,5.92167,6.03854,6.21646
2000-06-21,5.83167,5.92167,6.03188,6.21000
2000-06-22,5.82375,5.90500,6.02000,6.18458
2000-06-23,5.12508,5.90104,6.00167,6.17333
2000-06-26,5.81167,5.90271,6.00000,6.16771
2000-06-27,5.81208,5.90271,6.00000,6.16271
2000-06-28,5.80833,5.88333,5.98667,6.12167
2000-06-29,5.81000,5.88333,5.98333,6.11667
2000-06-30,5.80833,5.88000,5.98000,6.11667
2000-07-03,5.79500,5.87833,5.97333,6.12167
2000-07-04,5.79000,5.87500,5.96667,6.12500
2000-07-05,5.78333,5.87500,5.97333,6.13500
2000-07-06,5.78167,5.87500,5.99333,6.16500
2000-07-07,5.78833,5.87500,5.99500,6.16667
2000-07-10,5.78167,5.87500,6.00000,6.17333
2000-07-11,5.78000,5.85833,5.95333,6.10667
2000-07-12,5.77667,5.85000,5.95333,6.10000
2000-07-13,5.77833,5.84667,5.94833,6.10333
2000-07-14,5.77833,5.85500,5.95500,6.11333
2000-07-17,5.78167,5.86333,5.96000,6.11667
2000-07-18,5.78000,5.85500,5.95500,6.11833
2000-07-19,5.78833,5.86500,5.96667,6.13000
2000-07-20,5.79333,5.86833,5.98000,6.14000
2000-07-21,5.78833,5.86167,5.97500,6.13333
2000-07-24,5.78167,5.85000,5.95167,6.12000
2000-07-25,5.78167,5.84667,5.94333,6.10667
2000-07-26,5.77833,5.84833,5.93000,6.05833
2000-07-27,5.77833,5.84333,5.93167,6.05333
2000-07-28,5.78167,5.84000,5.92167,6.02333
2000-07-31,5.78000,5.83833,5.92833,6.02667
2000-08-01,5.78000,5.83500,5.91167,6.01667
2000-08-02,5.78000,5.84000,5.93000,6.05000
2000-08-03,5.78000,5.84000,5.93000,6.05000
2000-08-04,5.78000,5.84000,5.93000,6.05500
2000-08-07,5.78333,5.84667,5.93667,6.06333
2000-08-08,5.78333,5.84833,5.94333,6.06833
2000-08-09,5.78000,5.84667,5.94333,6.06833
2000-08-10,5.78000,5.85000,5.94333,6.06500
2000-08-11,5.78000,5.84667,5.94000,6.06167
2000-08-14,5.78167,5.84333,5.93667,6.06000
2000-08-15,5.78000,5.84333,5.94000,6.05667
2000-08-16,5.78500,5.85167,5.93667,6.06000
2000-08-17,5.78667,5.84500,5.93667,6.06000
2000-08-18,5.79000,5.84500,5.93667,6.06000
2000-08-21,5.79000,5.84333,5.92667,6.04667
2000-08-22,5.78000,5.84000,5.88667,6.00000
2000-08-23,5.78333,5.83833,5.87667,6.00000
2000-08-24,5.78333,5.83333,5.87833,6.00000
2000-08-25,5.78500,5.83667,5.88167,6.00000
2000-08-28,5.78500,5.84000,5.88000,6.00000
2000-08-29,5.78500,5.84000,5.88167,6.00000
2000-08-30,5.79000,5.84000,5.88000,6.00000
2000-08-31,5.78167,5.84000,5.88083,6.00000
2000-09-01,5.78167,5.84000,5.88000,6.00000
2000-09-04,5.78000,5.84000,5.88167,6.00000
2000-09-05,5.78000,5.83667,5.87500,5.95833
2000-09-06,5.78000,5.82833,5.86500,5.94333
2000-09-07,5.78167,5.82667,5.86417,5.93750
2000-09-08,5.78000,5.82833,5.86250,5.93583
2000-09-11,5.78167,5.82333,5.85833,5.93083
2000-09-12,5.78000,5.82000,5.85417,5.93500
2000-09-13,5.78000,5.82167,5.85567,5.93667
2000-09-14,5.78000,5.82000,5.86000,5.93333
2000-09-15,5.78000,5.84833,5.86667,5.93000
2000-09-18,5.78000,5.84500,5.86500,5.93000
2000-09-19,5.78000,5.84167,5.86333,5.93000
2000-09-20,5.78000,5.84333,5.86500,5.93167
2000-09-21,5.78000,5.84333,5.86500,5.93000
2000-09-22,5.78500,5.84000,5.86667,5.93000
2000-09-25,5.78167,5.84000,5.86500,5.93167
2000-09-26,5.78500,5.84333,5.86667,5.93000
2000-09-27,5.78833,5.84167,5.86667,5.93000
2000-09-28,5.79167,5.84000,5.86833,5.93000
2000-09-29,5.80000,5.84000,5.86833,5.93000
2000-10-02,5.79667,5.82833,5.84000,5.88667
2000-10-03,5.79500,5.83500,5.85333,5.89833
2000-10-04,5.79833,5.83833,5.85667,5.90000
2000-10-05,5.79667,5.83500,5.84563,5.88667
2000-10-06,5.80000,5.83167,5.84167,5.88333
2000-10-09,5.79833,5.83333,5.84313,5.88833
2000-10-10,5.79667,5.83167,5.84000,5.88167
2000-10-11,5.79500,5.83500,5.84000,5.88333
2000-10-12,5.79667,5.83500,5.84333,5.88500
2000-10-13,5.79833,5.83500,5.84500,5.89167
2000-10-16,5.80167,5.84333,5.85500,5.90833
2000-10-17,5.80500,5.84167,5.87000,5.94167
2000-10-18,5.80667,5.84167,5.86833,5.93333
2000-10-19,5.81000,5.84500,5.87167,5.93333
2000-10-20,5.81000,5.84333,5.87167,5.93667
2000-10-23,5.81000,5.84500,5.88333,5.95000
2000-10-24,5.80833,5.85000,5.89833,5.97500
2000-10-25,5.80833,5.85667,5.90000,5.98000
2000-10-26,5.80667,5.85833,5.90333,5.98500
2000-10-27,5.81000,5.86333,5.92167,6.00833
2000-10-30,5.81000,5.86833,5.94833,6.04000
2000-10-31,5.81000,5.87000,5.94500,6.04000
2000-11-01,5.81000,5.87167,5.94333,6.04333
2000-11-02,5.81000,5.87167,5.94500,6.04167
2000-11-03,5.81000,5.87333,5.94667,6.04667
2000-11-06,5.81000,5.87333,5.94167,6.04000
2000-11-07,5.81000,5.87667,5.95667,6.04833
2000-11-08,5.81000,5.87833,5.96167,6.05833
2000-11-09,5.81000,5.87500,5.95000,6.03667
2000-11-10,5.81000,5.86667,5.93333,6.02500
2000-11-13,5.81000,5.86667,5.93333,6.01167
2000-11-14,5.81000,5.86500,5.91667,6.00333
2000-11-15,5.80333,5.85333,5.89500,5.96833
2000-11-16,5.82000,5.84500,5.87000,5.94000
2000-11-17,5.81000,5.83667,5.86333,5.90500
2000-11-20,5.80333,5.81167,5.84667,5.86667
2000-11-21,5.80333,5.81667,5.84000,5.86500
2000-11-22,5.80333,5.81833,5.83500,5.85333
2000-11-23,5.78000,5.77167,5.76000,5.75333
2000-11-24,5.76667,5.75000,5.74500,5.72833
2000-11-27,5.75333,5.75000,5.74000,5.72667
2000-11-28,5.75000,5.75000,5.73833,5.71833
2000-11-29,5.75000,5.75000,5.73333,5.71667
2000-11-30,5.75000,5.75000,5.73167,5.71667
2000-12-01,5.75167,5.74167,5.71833,5.68500
2000-12-04,5.75333,5.74667,5.72667,5.68667
2000-12-05,5.77167,5.75000,5.72167,5.68500
2000-12-06,5.77167,5.75167,5.70333,5.66333
2000-12-07,5.76333,5.75000,5.69333,5.64750
2000-12-08,5.75167,5.72667,5.63667,5.56167
2000-12-11,5.75000,5.72000,5.62000,5.54333
2000-12-12,5.75000,5.72000,5.59667,5.50167
2000-12-13,5.75000,5.72000,5.59500,5.50167
2000-12-14,5.75000,5.71667,5.60167,5.50833
2000-12-15,5.75000,5.69500,5.57667,5.49833
2000-12-18,5.74667,5.65333,5.50667,5.40000
2000-12-19,5.54500,5.40000,5.26333,5.16667
2000-12-20,5.51000,5.37667,5.18833,5.08667
2000-12-21,5.54167,5.37667,5.18167,5.03500
2000-12-22,5.57333,5.40167,5.21167,5.08833
2000-12-25,5.58000,5.42667,5.23500,5.11000
2000-12-26,5.58167,5.42833,5.24333,5.12333
2000-12-27,5.58333,5.42833,5.24500,5.12667
2000-12-28,5.59333,5.46833,5.29500,5.17667
2000-12-29,5.59000,5.47667,5.29667,5.18167
2001-01-01,5.60000,5.49167,5.31333,5.19667
2001-01-02,5.57208,5.49000,5.29000,5.18000
2001-01-03,5.57333,5.49167,5.28667,5.15500
2001-01-04,5.57500,5.47500,5.28000,5.14000
2001-01-05,5.56333,5.47500,5.28667,5.16167
2001-01-08,5.55500,5.43500,5.26000,5.14000
2001-01-09,5.54833,5.43333,5.26500,5.14833
2001-01-10,5.53833,5.43000,5.26500,5.14833
2001-01-11,5.53500,5.43167,5.25667,5.15333
2001-01-12,5.52500,5.42833,5.25000,5.15000
2001-01-15,5.50000,5.35833,5.17333,5.05500
2001-01-16,5.49667,5.29167,5.11000,5.00000
2001-01-17,5.49667,5.28333,5.09000,4.99833
2001-01-18,5.49500,5.28000,5.09833,5.00167
2001-01-19,5.49833,5.28333,5.10667,5.00333
2001-01-22,5.49167,5.28000,5.09333,5.00500
2001-01-23,5.47833,5.27500,5.10000,5.00167
2001-01-24,5.47500,5.27500,5.10000,5.01000
2001-01-25,5.45500,5.27000,5.09333,4.99833
2001-01-26,5.44667,5.27167,5.09500,5.00500
2001-01-29,5.44000,5.27833,5.11667,5.05667
2001-01-30,5.44000,5.29167,5.14000,5.10333
2001-01-31,5.42833,5.28000,5.14667,5.11000
2001-02-01,5.40833,5.26500,5.13083,5.06833
2001-02-02,5.37333,5.24333,5.09833,5.03500
2001-02-05,5.36167,5.23500,5.09500,5.03333
2001-02-06,5.33167,5.20667,5.06167,5.00500
2001-02-07,5.31000,5.18000,5.04500,4.99667
2001-02-08,5.28000,5.13500,4.97333,4.91667
2001-02-09,5.21000,5.06667,4.87500,4.82667
2001-02-12,5.17667,5.03000,4.84667,4.80667
2001-02-13,5.18833,5.06000,4.88000,4.85000
2001-02-14,5.17833,5.06000,4.88500,4.86500
2001-02-15,5.17167,5.05833,4.87917,4.86667
2001-02-16,5.17167,5.05188,4.88250,4.86167
2001-02-19,5.05667,4.93167,4.81333,4.75833
2001-02-20,5.03667,4.90333,4.78667,4.75000
2001-02-21,5.03500,4.89000,4.76000,4.73667
2001-02-22,5.01833,4.87833,4.75333,4.73000
2001-02-23,5.00167,4.85000,4.72167,4.69000
2001-02-26,5.00000,4.84333,4.71000,4.69167
2001-02-27,4.96333,4.76333,4.65333,4.62917
2001-02-28,4.94167,4.73500,4.59500,4.56333
2001-03-01,4.93000,4.71333,4.56333,4.52500
2001-03-02,4.92500,4.70167,4.56167,4.51833
2001-03-05,4.91000,4.67000,4.50500,4.45333
2001-03-06,4.90667,4.65000,4.50000,4.44500
2001-03-07,4.90333,4.65000,4.50000,4.45000
2001-03-08,4.90500,4.65000,4.50000,4.45833
2001-03-09,4.89000,4.64667,4.49333,4.45167
2001-03-12,4.90167,4.68667,4.59667,4.57000
2001-03-13,4.90000,4.68667,4.57833,4.56667
2001-03-14,4.92000,4.75667,4.61000,4.60667
2001-03-15,4.90167,4.75000,4.62500,4.60333
2001-03-16,4.89667,4.75000,4.66333,4.65000
2001-03-19,4.88667,4.74333,4.65833,4.64500
2001-03-20,4.87833,4.72667,4.62833,4.62167
2001-03-21,4.86833,4.71000,4.63000,4.62000
2001-03-22,4.83667,4.65333,4.53500,4.52333
2001-03-23,4.81333,4.64167,4.52167,4.51667
2001-03-26,4.77833,4.63500,4.53000,4.52833
2001-03-27,4.75000,4.64500,4.63000,4.62667
2001-03-28,4.75000,4.63667,4.62667,4.65833
2001-03-29,4.75667,4.68333,4.68333,4.74333
2001-03-30,4.70000,4.51333,4.43667,4.47000
2001-04-02,4.67667,4.50000,4.44000,4.49833
2001-04-03,4.68000,4.49667,4.42167,4.48000
2001-04-04,4.68167,4.48500,4.38833,4.44333
2001-04-05,4.68667,4.48000,4.38833,4.43833
2001-04-06,4.69000,4.49667,4.41333,4.46833
2001-04-09,4.69500,4.48333,4.40167,4.45667
2001-04-10,4.70167,4.50000,4.44500,4.53833
2001-04-11,4.70500,4.50000,4.45333,4.54500
2001-04-12,4.70833,4.50000,4.44333,4.52500
2001-04-13,4.70000,4.50000,4.44333,4.54333
2001-04-16,4.70000,4.50000,4.43667,4.53167
2001-04-17,4.62500,4.39667,4.32833,4.41667
2001-04-18,4.61333,4.39500,4.32833,4.41833
2001-04-19,4.60167,4.38500,4.32667,4.40167
2001-04-20,4.57667,4.38500,4.31833,4.42500
2001-04-23,4.57833,4.45667,4.42000,4.55333
2001-04-24,4.57333,4.46000,4.42333,4.54667
2001-04-25,4.55167,4.41500,4.36167,4.49000
2001-04-26,4.51833,4.40000,4.34833,4.48833
2001-04-27,4.53167,4.47333,4.45167,4.61167
2001-04-30,4.53833,4.48500,4.47000,4.63500
2001-05-01,4.53500,4.48667,4.47833,4.64333
2001-05-02,4.49833,4.47500,4.46833,4.65000
2001-05-03,4.49333,4.44833,4.44667,4.63167
2001-05-04,4.48000,4.44333,4.44000,4.62333
2001-05-07,4.47333,4.42833,4.41833,4.60500
2001-05-08,4.55833,4.48833,4.46833,4.64833
2001-05-09,4.56000,4.48667,4.46667,4.65000
2001-05-10,4.56000,4.48333,4.45167,4.61333
2001-05-11,4.56167,4.48333,4.44833,4.60000
2001-05-14,4.55833,4.48500,4.44333,4.60000
2001-05-15,4.54333,4.46500,4.42500,4.55833
2001-05-16,4.54167,4.45333,4.41167,4.52833
2001-05-17,4.54333,4.44000,4.38167,4.52500
2001-05-18,4.54500,4.43333,4.37667,4.51000
2001-05-21,4.53500,4.42833,4.35667,4.48833
2001-05-22,4.54500,4.43167,4.35333,4.48667
2001-05-23,4.56333,4.43500,4.35333,4.48667
2001-05-24,4.56167,4.43500,4.35500,4.47500
2001-05-25,4.56000,4.45167,4.37000,4.48333
2001-05-28,4.54000,4.42667,4.34500,4.43333
2001-05-29,4.52333,4.41333,4.34000,4.42833
2001-05-30,4.51333,4.40667,4.33500,4.41667
2001-05-31,4.50500,4.40167,4.34333,4.42667
2001-06-01,4.50167,4.38167,4.33833,4.41833
2001-06-04,4.50500,4.39167,4.34000,4.41833
2001-06-05,4.49667,4.39500,4.34500,4.43000
2001-06-06,4.50000,4.42667,4.42833,4.52667
2001-06-07,4.51500,4.50000,4.53000,4.64333
2001-06-08,4.50833,4.49167,4.52167,4.64833
2001-06-11,4.48500,4.47833,4.50333,4.63833
2001-06-12,4.48500,4.47833,4.50333,4.64333
2001-06-13,4.47667,4.47000,4.50000,4.65000
2001-06-14,4.48000,4.47333,4.50000,4.65000
2001-06-15,4.43333,4.40500,4.43667,4.56833
2001-06-18,4.42667,4.39667,4.42667,4.55167
2001-06-19,4.40000,4.37667,4.41000,4.53500
2001-06-20,4.40000,4.37667,4.41000,4.53500
2001-06-21,4.35000,4.34833,4.38000,4.52667
2001-06-22,4.35000,4.35833,4.38000,4.53333
2001-06-25,4.34833,4.34833,4.37833,4.52000
2001-06-26,4.33333,4.32875,4.35667,4.49833
2001-06-27,4.32333,4.30333,4.30167,4.41000
2001-06-28,4.31333,4.30000,4.30500,4.40167
2001-06-29,4.30833,4.29167,4.28917,4.38833
2001-07-02,4.30333,4.27167,4.26333,4.38000
2001-07-03,4.29333,4.25667,4.25167,4.37167
2001-07-04,4.28333,4.25500,4.24667,4.38000
2001-07-05,4.26833,4.23833,4.23167,4.37167
2001-07-06,4.25000,4.22667,4.21333,4.35833
2001-07-09,4.23667,4.20833,4.19667,4.33333
2001-07-10,4.22000,4.18667,4.18667,4.32333
2001-07-11,4.22167,4.18500,4.18500,4.33000
2001-07-12,4.21667,4.18833,4.18500,4.33667
2001-07-13,4.21333,4.17833,4.16500,4.32667
2001-07-16,4.19833,4.17333,4.16000,4.31833
2001-07-17,4.19500,4.16333,4.15000,4.30333
2001-07-18,4.17000,4.11833,4.07667,4.19500
2001-07-19,4.15167,4.10000,4.06167,4.18333
2001-07-20,4.13500,4.09167,4.05833,4.15333
2001-07-23,4.12667,4.08667,4.05167,4.14833
2001-07-24,4.12500,4.08000,4.04500,4.15167
2001-07-25,4.12667,4.07833,4.05500,4.17333
2001-07-26,4.11833,4.07167,4.04000,4.15000
2001-07-27,4.09500,4.04667,4.00667,4.11667
2001-07-30,4.09000,4.04833,4.00667,4.12167
2001-07-31,4.06500,4.01667,3.97500,4.08000
2001-08-01,4.06000,4.01667,3.97833,4.09000
2001-08-02,4.05833,4.00500,3.96500,4.06167
2001-08-03,4.04500,4.00000,3.95000,4.04833
2001-08-06,4.03500,3.97667,3.89833,3.98667
2001-08-07,4.04000,3.97000,3.88333,3.97167
2001-08-08,4.04333,3.95833,3.85000,3.92500
2001-08-09,4.03667,3.93500,3.82000,3.86500
2001-08-10,4.03333,3.93333,3.81667,3.87000
2001-08-13,4.03333,3.93833,3.84833,3.93000
2001-08-14,4.03000,3.93333,3.84500,3.91667
2001-08-15,4.03000,3.90333,3.79500,3.84000
2001-08-16,4.02500,3.86667,3.71333,3.75333
2001-08-17,4.02667,3.86833,3.71500,3.74833
2001-08-20,3.98333,3.69167,3.40500,3.45167
2001-08-21,4.00333,3.75167,3.48667,3.49500
2001-08-22,4.00833,3.78333,3.52500,3.50833
2001-08-23,3.96667,3.72667,3.50667,3.44667
2001-08-24,3.59167,3.51333,3.37417,3.35417
2001-08-27,3.52500,3.44333,3.25000,3.25000
2001-08-28,3.50500,3.31042,3.12083,3.12250
2001-08-29,3.51000,3.29667,3.11667,3.11167
2001-08-30,3.50500,3.28833,3.10167,3.10333
2001-08-31,3.50000,3.26500,3.09000,3.08833
2001-09-03,3.45333,3.23667,3.08167,3.06500
2001-09-04,3.44667,3.23000,3.07167,3.06000
2001-09-05,3.43000,3.22833,3.07000,3.06333
2001-09-06,3.43000,3.22500,3.07833,3.08000
2001-09-07,3.42333,3.22000,3.06833,3.07500
2001-09-10,3.38167,3.15167,3.01000,3.00000
2001-09-11,3.33000,3.12833,2.99833,3.00000
2001-09-12,3.31667,3.11833,2.96833,2.97000
2001-09-13,3.30500,3.09333,2.94000,2.92500
2001-09-14,3.29167,3.08167,2.93000,2.91833
2001-09-17,3.28333,3.07833,2.93333,2.93333
2001-09-18,3.25667,3.06167,2.93667,2.97667
2001-09-19,3.24167,3.07500,2.97333,3.01000
2001-09-20,3.22167,3.06167,2.94667,2.99833
2001-09-21,3.18333,3.04333,2.92667,2.97667
2001-09-24,3.16500,3.02833,2.91167,2.96500
2001-09-25,3.12500,3.01000,2.90667,2.97500
2001-09-26,3.11167,2.97833,2.89000,2.95333
2001-09-27,3.07167,2.96333,2.87167,2.92833
2001-09-28,3.06500,2.95833,2.86667,2.93667
2001-10-01,2.84667,2.68500,2.62167,2.72667
2001-10-02,2.81167,2.65000,2.56000,2.63333
2001-10-03,2.80667,2.62000,2.52167,2.58167
2001-10-04,2.78667,2.59667,2.48833,2.55667
2001-10-05,2.75833,2.53000,2.41500,2.49500
2001-10-08,2.74500,2.48833,2.37333,2.43000
2001-10-09,2.74333,2.49500,2.39167,2.44167
2001-10-10,2.73833,2.50000,2.40000,2.46500
2001-10-11,2.71000,2.48167,2.38333,2.43333
2001-10-12,2.68167,2.43833,2.36333,2.40000
2001-10-15,2.59667,2.34333,2.21167,2.25333
2001-10-16,2.52167,2.28500,2.13667,2.19167
2001-10-17,2.48167,2.25833,2.11167,2.17500
2001-10-18,2.47667,2.25000,2.12333,2.19667
2001-10-19,2.44500,2.24667,2.12000,2.19667
2001-10-22,2.44833,2.26333,2.14833,2.24333
2001-10-23,2.44833,2.33833,2.26333,2.42833
2001-10-24,2.45333,2.42500,2.37167,2.62333
2001-10-25,2.45833,2.41500,2.37833,2.62667
2001-10-26,2.43167,2.37500,2.32167,2.55500
2001-10-29,2.41000,2.37833,2.38167,2.63000
2001-10-30,2.37667,2.35833,2.37167,2.66333
2001-10-31,2.34500,2.34500,2.35000,2.65333
2001-11-01,2.33500,2.33667,2.33167,2.65333
2001-11-02,2.33000,2.33500,2.34167,2.66667
2001-11-05,2.31000,2.30167,2.28833,2.57333
2001-11-06,2.35167,2.30167,2.27667,2.57667
2001-11-07,2.34667,2.25000,2.23000,2.49667
2001-11-08,2.32167,2.21000,2.16833,2.40833
2001-11-09,2.31833,2.19833,2.12833,2.38333
2001-11-12,2.31000,2.18500,2.12167,2.38333
2001-11-13,2.30500,2.21333,2.23500,2.62500
2001-11-14,2.30500,2.21167,2.22333,2.60000
2001-11-15,2.30500,2.18333,2.16167,2.51833
2001-11-16,2.29333,2.17000,2.12500,2.44500
2001-11-19,2.28000,2.14667,2.09500,2.39667
2001-11-20,2.27667,2.13333,2.07333,2.37333
2001-11-21,2.27333,2.14167,2.09833,2.40167
2001-11-22,2.25667,2.14833,2.11500,2.44000
2001-11-23,2.25333,2.15167,2.13500,2.43833
2001-11-26,2.24833,2.15500,2.12500,2.40833
2001-11-27,2.23167,2.16500,2.12000,2.37833
