offset_starttime,distance,time_offset,count,end_time,speed,deviceuuid,start_time,calorie,offset_endtime
2019-04-16 17:47:00,62.44,UTC-0600,88,2019-04-16 23:48:00.000,1.1388888,jQfnryI8/B,2019-04-16 23:47:00.000,4.4,2019-04-16 17:48:00.000
2019-04-16 17:47:00,42.84,UTC-0600,89,2019-04-16 23:47:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-16 23:47:00.000,4.19,2019-04-16 17:47:59.999
2019-04-16 17:48:00,74.59,UTC-0600,98,2019-04-16 23:49:00.000,1.2777778,jQfnryI8/B,2019-04-16 23:48:00.000,3.92,2019-04-16 17:49:00.000
2019-04-16 17:48:00,69.17,UTC-0600,98,2019-04-16 23:48:59.999,1.25,F/D7+hL5E5,2019-04-16 23:48:00.000,3.93,2019-04-16 17:48:59.999
2019-04-16 17:49:00,57.37,UTC-0600,96,2019-04-16 23:49:59.999,1.0,F/D7+hL5E5,2019-04-16 23:49:00.000,3.52,2019-04-16 17:49:59.999
2019-04-16 17:49:00,72.7,UTC-0600,97,2019-04-16 23:50:00.000,1.25,jQfnryI8/B,2019-04-16 23:49:00.000,3.88,2019-04-16 17:50:00.000
2019-04-16 17:50:00,72.82,UTC-0600,96,2019-04-16 23:51:00.000,1.25,jQfnryI8/B,2019-04-16 23:50:00.000,3.84,2019-04-16 17:51:00.000
2019-04-16 17:50:00,51.58,UTC-0600,96,2019-04-16 23:50:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-16 23:50:00.000,3.16,2019-04-16 17:50:59.999
2019-04-16 17:51:00,60.0,UTC-0600,96,2019-04-16 23:51:59.999,1.0555556,F/D7+hL5E5,2019-04-16 23:51:00.000,3.7,2019-04-16 17:51:59.999
2019-04-16 17:51:00,70.34,UTC-0600,94,2019-04-16 23:52:00.000,1.25,jQfnryI8/B,2019-04-16 23:51:00.000,3.92,2019-04-16 17:52:00.000
2019-04-16 17:52:00,77.56,UTC-0600,101,2019-04-16 23:53:00.000,1.3333334,jQfnryI8/B,2019-04-16 23:52:00.000,4.06,2019-04-16 17:53:00.000
2019-04-16 17:52:00,64.52,UTC-0600,92,2019-04-16 23:52:59.999,1.2283726,F/D7+hL5E5,2019-04-16 23:52:00.000,3.83,2019-04-16 17:52:59.999
2019-04-16 17:53:00,45.57,UTC-0600,76,2019-04-16 23:53:59.999,0.9722222,F/D7+hL5E5,2019-04-16 23:53:00.000,2.9,2019-04-16 17:53:59.999
2019-04-16 17:53:00,59.83,UTC-0600,78,2019-04-16 23:54:00.000,1.3055556,jQfnryI8/B,2019-04-16 23:53:00.000,3.15,2019-04-16 17:54:00.000
2019-04-16 17:54:00,80.71,UTC-0600,103,2019-04-16 23:55:00.000,1.4722222,jQfnryI8/B,2019-04-16 23:54:00.000,4.14,2019-04-16 17:55:00.000
2019-04-16 17:54:00,71.99,UTC-0600,102,2019-04-16 23:54:59.999,1.3611112,F/D7+hL5E5,2019-04-16 23:54:00.000,4.12,2019-04-16 17:54:59.999
2019-04-16 17:55:00,59.01,UTC-0600,89,2019-04-16 23:55:59.999,1.1444999,F/D7+hL5E5,2019-04-16 23:55:00.000,3.58,2019-04-16 17:55:59.999
2019-04-16 17:55:00,75.1,UTC-0600,98,2019-04-16 23:56:00.000,1.3055556,jQfnryI8/B,2019-04-16 23:55:00.000,3.97,2019-04-16 17:56:00.000
2019-04-16 17:56:00,22.89,UTC-0600,30,2019-04-16 23:57:00.000,1.3055556,jQfnryI8/B,2019-04-16 23:56:00.000,1.2,2019-04-16 17:57:00.000
2019-04-16 17:56:00,22.19,UTC-0600,31,2019-04-16 23:56:59.999,1.2222222,F/D7+hL5E5,2019-04-16 23:56:00.000,1.29,2019-04-16 17:56:59.999
2019-04-16 17:58:00,22.09,UTC-0600,31,2019-04-16 23:58:59.999,1.25,F/D7+hL5E5,2019-04-16 23:58:00.000,1.26,2019-04-16 17:58:59.999
2019-04-16 17:58:00,26.0,UTC-0600,33,2019-04-16 23:59:00.000,1.4166666,jQfnryI8/B,2019-04-16 23:58:00.000,1.35,2019-04-16 17:59:00.000
2019-04-16 17:59:00,11.56,UTC-0600,15,2019-04-16 23:59:59.999,1.7222221999999998,F/D7+hL5E5,2019-04-16 23:59:00.000,0.64,2019-04-16 17:59:59.999
2019-04-16 17:59:00,17.970001,UTC-0600,23,2019-04-17 00:00:00.000,1.7708408,jQfnryI8/B,2019-04-16 23:59:00.000,0.97000015,2019-04-16 18:00:00.000
2019-04-16 18:01:00,15.050001000000002,UTC-0600,18,2019-04-17 00:02:00.000,2.3512337000000003,jQfnryI8/B,2019-04-17 00:01:00.000,0.73999995,2019-04-16 18:02:00.000
2019-04-16 18:02:00,19.07,UTC-0600,21,2019-04-17 00:03:00.000,2.1862853,jQfnryI8/B,2019-04-17 00:02:00.000,0.9000001,2019-04-16 18:03:00.000
2019-04-16 18:03:00,49.610004,UTC-0600,49,2019-04-17 00:04:00.000,2.7774627,jQfnryI8/B,2019-04-17 00:03:00.000,2.8899992,2019-04-16 18:04:00.000
2019-04-16 18:06:00,23.24,UTC-0600,23,2019-04-17 00:07:00.000,2.4444444,jQfnryI8/B,2019-04-17 00:06:00.000,1.48,2019-04-16 18:07:00.000
2019-04-16 18:07:00,58.04,UTC-0600,64,2019-04-17 00:08:00.000,2.4835405,jQfnryI8/B,2019-04-17 00:07:00.000,3.6399994,2019-04-16 18:08:00.000
2019-04-16 18:08:00,35.34,UTC-0600,52,2019-04-17 00:08:59.999,1.1944444,F/D7+hL5E5,2019-04-17 00:08:00.000,2.16,2019-04-16 18:08:59.999
2019-04-16 18:08:00,57.86,UTC-0600,68,2019-04-17 00:09:00.000,1.7545848000000002,jQfnryI8/B,2019-04-17 00:08:00.000,3.4799998,2019-04-16 18:09:00.000
2019-04-16 18:09:00,68.16,UTC-0600,116,2019-04-17 00:10:00.000,1.5833334,jQfnryI8/B,2019-04-17 00:09:00.000,4.59,2019-04-16 18:10:00.000
2019-04-16 18:09:00,53.76,UTC-0600,114,2019-04-17 00:09:59.999,1.4444444,F/D7+hL5E5,2019-04-17 00:09:00.000,2.98,2019-04-16 18:09:59.999
2019-04-16 18:10:00,50.54001,UTC-0600,67,2019-04-17 00:11:00.000,1.5526884,jQfnryI8/B,2019-04-17 00:10:00.000,2.8299997,2019-04-16 18:11:00.000
2019-04-16 18:10:00,33.98,UTC-0600,53,2019-04-17 00:10:59.999,1.25,F/D7+hL5E5,2019-04-17 00:10:00.000,2.05,2019-04-16 18:10:59.999
2019-04-16 18:11:00,47.64,UTC-0600,69,2019-04-17 00:11:59.999,1.4444444,F/D7+hL5E5,2019-04-17 00:11:00.000,2.81,2019-04-16 18:11:59.999
2019-04-16 18:12:00,12.86,UTC-0600,16,2019-04-17 00:12:59.999,1.6111112,F/D7+hL5E5,2019-04-17 00:12:00.000,0.69,2019-04-16 18:12:59.999
2019-04-16 18:50:00,9.64,UTC-0600,11,2019-04-17 00:51:00.000,2.0838737000000003,jQfnryI8/B,2019-04-17 00:50:00.000,0.48,2019-04-16 18:51:00.000
2019-04-16 19:00:00,0.0,UTC-0600,0,2019-04-17 01:01:00.000,0.0,jQfnryI8/B,2019-04-17 01:00:00.000,0.0,2019-04-16 19:01:00.000
2019-04-16 19:37:00,14.74,UTC-0600,18,2019-04-17 01:37:59.999,1.8333334,F/D7+hL5E5,2019-04-17 01:37:00.000,0.77,2019-04-16 19:37:59.999
2019-04-16 19:38:00,13.16,UTC-0600,21,2019-04-17 01:38:59.999,1.1111112,F/D7+hL5E5,2019-04-17 01:38:00.000,0.82,2019-04-16 19:38:59.999
2019-04-16 20:15:00,23.78,UTC-0600,37,2019-04-17 02:15:59.999,1.1111112,F/D7+hL5E5,2019-04-17 02:15:00.000,1.47,2019-04-16 20:15:59.999
2019-04-16 20:17:00,50.97,UTC-0600,71,2019-04-17 02:17:59.999,1.6388888,F/D7+hL5E5,2019-04-17 02:17:00.000,2.88,2019-04-16 20:17:59.999
2019-04-16 20:18:00,23.279,UTC-0600,36,2019-04-17 02:18:59.999,1.1009588,F/D7+hL5E5,2019-04-17 02:18:00.000,1.41,2019-04-16 20:18:59.999
2019-04-16 20:19:00,30.329998,UTC-0600,34,2019-04-17 02:20:00.000,2.6655571,jQfnryI8/B,2019-04-17 02:19:00.000,1.46,2019-04-16 20:20:00.000
2019-04-16 20:19:00,37.89,UTC-0600,55,2019-04-17 02:19:59.999,1.5532963,F/D7+hL5E5,2019-04-17 02:19:00.000,2.12,2019-04-16 20:19:59.999
2019-04-16 20:20:00,25.84,UTC-0600,37,2019-04-17 02:20:59.999,1.3459728000000002,F/D7+hL5E5,2019-04-17 02:20:00.000,1.47,2019-04-16 20:20:59.999
2019-04-16 20:21:00,57.86,UTC-0600,91,2019-04-17 02:21:59.999,1.1111112,F/D7+hL5E5,2019-04-17 02:21:00.000,3.59,2019-04-16 20:21:59.999
2019-04-16 20:21:00,68.39,UTC-0600,89,2019-04-17 02:22:00.000,1.3888888,jQfnryI8/B,2019-04-17 02:21:00.000,3.61,2019-04-16 20:22:00.000
2019-04-16 20:22:00,58.8,UTC-0600,92,2019-04-17 02:22:59.999,1.0,F/D7+hL5E5,2019-04-17 02:22:00.000,3.59,2019-04-16 20:22:59.999
2019-04-16 20:22:00,70.55,UTC-0600,92,2019-04-17 02:23:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:22:00.000,3.71,2019-04-16 20:23:00.000
2019-04-16 20:23:00,72.85,UTC-0600,103,2019-04-17 02:24:00.000,1.3611112,jQfnryI8/B,2019-04-17 02:23:00.000,5.26,2019-04-16 20:24:00.000
2019-04-16 20:23:00,72.24,UTC-0600,101,2019-04-17 02:23:59.999,1.25,F/D7+hL5E5,2019-04-17 02:23:00.000,4.19,2019-04-16 20:23:59.999
2019-04-16 20:24:00,69.48,UTC-0600,105,2019-04-17 02:24:59.999,1.1388888,F/D7+hL5E5,2019-04-17 02:24:00.000,4.23,2019-04-16 20:24:59.999
2019-04-16 20:24:00,74.04,UTC-0600,102,2019-04-17 02:25:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:24:00.000,4.55,2019-04-16 20:25:00.000
2019-04-16 20:25:00,77.32,UTC-0600,106,2019-04-17 02:25:59.999,1.3055556,F/D7+hL5E5,2019-04-17 02:25:00.000,4.41,2019-04-16 20:25:59.999
2019-04-16 20:25:00,81.48,UTC-0600,105,2019-04-17 02:26:00.000,1.3888888,jQfnryI8/B,2019-04-17 02:25:00.000,4.2,2019-04-16 20:26:00.000
2019-04-16 20:26:00,79.53,UTC-0600,104,2019-04-17 02:27:00.000,1.3888888,jQfnryI8/B,2019-04-17 02:26:00.000,4.25,2019-04-16 20:27:00.000
2019-04-16 20:26:00,78.93,UTC-0600,102,2019-04-17 02:26:59.999,1.4722222,F/D7+hL5E5,2019-04-17 02:26:00.000,4.38,2019-04-16 20:26:59.999
2019-04-16 20:27:00,87.64,UTC-0600,108,2019-04-17 02:27:59.999,1.6531048,F/D7+hL5E5,2019-04-17 02:27:00.000,4.6,2019-04-16 20:27:59.999
2019-04-16 20:27:00,83.1,UTC-0600,107,2019-04-17 02:28:00.000,1.4166666,jQfnryI8/B,2019-04-17 02:27:00.000,4.28,2019-04-16 20:28:00.000
2019-04-16 20:28:00,79.53,UTC-0600,107,2019-04-17 02:29:00.000,1.4722222,jQfnryI8/B,2019-04-17 02:28:00.000,4.28,2019-04-16 20:29:00.000
2019-04-16 20:28:00,88.97,UTC-0600,106,2019-04-17 02:28:59.999,1.7222221999999998,F/D7+hL5E5,2019-04-17 02:28:00.000,5.37,2019-04-16 20:28:59.999
2019-04-16 20:29:00,82.29,UTC-0600,107,2019-04-17 02:30:00.000,1.4444444,jQfnryI8/B,2019-04-17 02:29:00.000,4.28,2019-04-16 20:30:00.000
2019-04-16 20:29:00,75.66,UTC-0600,103,2019-04-17 02:29:59.999,1.3888888,F/D7+hL5E5,2019-04-17 02:29:00.000,4.33,2019-04-16 20:29:59.999
2019-04-16 20:30:00,58.549,UTC-0600,106,2019-04-17 02:30:59.999,1.2469373,F/D7+hL5E5,2019-04-17 02:30:00.000,4.32,2019-04-16 20:30:59.999
2019-04-16 20:30:00,78.94,UTC-0600,108,2019-04-17 02:31:00.000,1.4166666,jQfnryI8/B,2019-04-17 02:30:00.000,4.32,2019-04-16 20:31:00.000
2019-04-16 20:31:00,73.09,UTC-0600,106,2019-04-17 02:32:00.000,1.4166666,jQfnryI8/B,2019-04-17 02:31:00.000,4.24,2019-04-16 20:32:00.000
2019-04-16 20:31:00,64.249,UTC-0600,106,2019-04-17 02:31:59.999,1.4137765,F/D7+hL5E5,2019-04-17 02:31:00.000,4.12,2019-04-16 20:31:59.999
2019-04-16 20:32:00,77.48,UTC-0600,102,2019-04-17 02:32:59.999,1.4444444,F/D7+hL5E5,2019-04-17 02:32:00.000,4.39,2019-04-16 20:32:59.999
2019-04-16 20:32:00,78.94,UTC-0600,103,2019-04-17 02:33:00.000,1.3611112,jQfnryI8/B,2019-04-17 02:32:00.000,4.12,2019-04-16 20:33:00.000
2019-04-16 20:33:00,62.66,UTC-0600,96,2019-04-17 02:33:59.999,1.0833334,F/D7+hL5E5,2019-04-17 02:33:00.000,3.91,2019-04-16 20:33:59.999
2019-04-16 20:33:00,74.2,UTC-0600,98,2019-04-17 02:34:00.000,1.3055556,jQfnryI8/B,2019-04-17 02:33:00.000,4.17,2019-04-16 20:34:00.000
2019-04-16 20:34:00,37.98,UTC-0600,58,2019-04-17 02:34:59.999,1.0277778,F/D7+hL5E5,2019-04-17 02:34:00.000,2.29,2019-04-16 20:34:59.999
2019-04-16 20:34:00,49.76,UTC-0600,66,2019-04-17 02:35:00.000,1.25,jQfnryI8/B,2019-04-17 02:34:00.000,2.76,2019-04-16 20:35:00.000
2019-04-16 20:35:00,37.9,UTC-0600,62,2019-04-17 02:35:59.999,1.0833334,F/D7+hL5E5,2019-04-17 02:35:00.000,2.46,2019-04-16 20:35:59.999
2019-04-16 20:35:00,32.65,UTC-0600,43,2019-04-17 02:36:00.000,1.3055556,jQfnryI8/B,2019-04-17 02:35:00.000,1.79,2019-04-16 20:36:00.000
2019-04-16 20:36:00,46.7,UTC-0600,69,2019-04-17 02:36:59.999,0.9722222,F/D7+hL5E5,2019-04-17 02:36:00.000,2.79,2019-04-16 20:36:59.999
2019-04-16 20:36:00,54.92,UTC-0600,72,2019-04-17 02:37:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:36:00.000,2.91,2019-04-16 20:37:00.000
2019-04-16 20:38:00,12.13,UTC-0600,18,2019-04-17 02:38:59.999,1.0277778,F/D7+hL5E5,2019-04-17 02:38:00.000,0.74,2019-04-16 20:38:59.999
2019-04-16 20:39:00,40.21,UTC-0600,59,2019-04-17 02:39:59.999,1.1944444,F/D7+hL5E5,2019-04-17 02:39:00.000,2.41,2019-04-16 20:39:59.999
2019-04-16 20:39:00,25.06,UTC-0600,31,2019-04-17 02:40:00.000,1.6666666,jQfnryI8/B,2019-04-17 02:39:00.000,1.33,2019-04-16 20:40:00.000
2019-04-16 20:40:00,39.28,UTC-0600,65,2019-04-17 02:40:59.999,0.9444444,F/D7+hL5E5,2019-04-17 02:40:00.000,2.57,2019-04-16 20:40:59.999
2019-04-16 20:40:00,30.55,UTC-0600,40,2019-04-17 02:41:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:40:00.000,1.67,2019-04-16 20:41:00.000
2019-04-16 20:41:00,27.37,UTC-0600,33,2019-04-17 02:42:00.000,1.9722222,jQfnryI8/B,2019-04-17 02:41:00.000,1.56,2019-04-16 20:42:00.000
2019-04-16 20:42:00,78.23,UTC-0600,101,2019-04-17 02:43:00.000,1.3888888,jQfnryI8/B,2019-04-17 02:42:00.000,4.04,2019-04-16 20:43:00.000
2019-04-16 20:42:00,84.99,UTC-0600,109,2019-04-17 02:42:59.999,1.4722222,F/D7+hL5E5,2019-04-17 02:42:00.000,4.67,2019-04-16 20:42:59.999
2019-04-16 20:43:00,70.24,UTC-0600,96,2019-04-17 02:44:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:43:00.000,3.91,2019-04-16 20:44:00.000
2019-04-16 20:43:00,65.77,UTC-0600,97,2019-04-17 02:43:59.999,1.3055556,F/D7+hL5E5,2019-04-17 02:43:00.000,3.89,2019-04-16 20:43:59.999
2019-04-16 20:44:00,6.64,UTC-0600,9,2019-04-17 02:45:00.000,1.4444444,jQfnryI8/B,2019-04-17 02:44:00.000,0.49,2019-04-16 20:45:00.000
2019-04-16 20:44:00,9.88,UTC-0600,13,2019-04-17 02:44:59.999,1.3888888,F/D7+hL5E5,2019-04-17 02:44:00.000,0.53,2019-04-16 20:44:59.999
2019-04-16 20:45:00,21.12,UTC-0600,35,2019-04-17 02:45:59.999,0.8611110999999999,F/D7+hL5E5,2019-04-17 02:45:00.000,1.38,2019-04-16 20:45:59.999
2019-04-16 20:45:00,31.74,UTC-0600,41,2019-04-17 02:46:00.000,1.3888888,jQfnryI8/B,2019-04-17 02:45:00.000,1.7,2019-04-16 20:46:00.000
2019-04-16 20:46:00,60.1,UTC-0600,96,2019-04-17 02:46:59.999,1.0277778,F/D7+hL5E5,2019-04-17 02:46:00.000,3.66,2019-04-16 20:46:59.999
2019-04-16 20:46:00,71.81,UTC-0600,97,2019-04-17 02:47:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:46:00.000,4.19,2019-04-16 20:47:00.000
2019-04-16 20:47:00,37.9,UTC-0600,67,2019-04-17 02:47:59.999,0.9444444,F/D7+hL5E5,2019-04-17 02:47:00.000,2.35,2019-04-16 20:47:59.999
2019-04-16 20:47:00,47.97,UTC-0600,63,2019-04-17 02:48:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:47:00.000,2.52,2019-04-16 20:48:00.000
2019-04-16 20:49:00,61.06,UTC-0600,88,2019-04-17 02:49:59.999,1.1944444,F/D7+hL5E5,2019-04-17 02:49:00.000,3.63,2019-04-16 20:49:59.999
2019-04-16 20:49:00,67.08,UTC-0600,92,2019-04-17 02:50:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:49:00.000,4.22,2019-04-16 20:50:00.000
2019-04-16 20:50:00,77.24,UTC-0600,102,2019-04-17 02:51:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:50:00.000,4.25,2019-04-16 20:51:00.000
2019-04-16 20:50:00,79.48,UTC-0600,102,2019-04-17 02:50:59.999,1.4722222,F/D7+hL5E5,2019-04-17 02:50:00.000,4.36,2019-04-16 20:50:59.999
2019-04-16 20:51:00,71.56,UTC-0600,90,2019-04-17 02:52:00.000,1.5277778,jQfnryI8/B,2019-04-17 02:51:00.000,3.76,2019-04-16 20:52:00.000
2019-04-16 20:51:00,55.04,UTC-0600,85,2019-04-17 02:51:59.999,1.0833334,F/D7+hL5E5,2019-04-17 02:51:00.000,3.43,2019-04-16 20:51:59.999
2019-04-16 20:52:00,62.62,UTC-0600,97,2019-04-17 02:53:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:52:00.000,6.81,2019-04-16 20:53:00.000
2019-04-16 20:52:00,60.08,UTC-0600,96,2019-04-17 02:52:59.999,1.2222222,F/D7+hL5E5,2019-04-17 02:52:00.000,5.64,2019-04-16 20:52:59.999
2019-04-16 20:53:00,57.49,UTC-0600,95,2019-04-17 02:53:59.999,0.9722222,F/D7+hL5E5,2019-04-17 02:53:00.000,3.45,2019-04-16 20:53:59.999
2019-04-16 20:53:00,74.58,UTC-0600,98,2019-04-17 02:54:00.000,1.2777778,jQfnryI8/B,2019-04-17 02:53:00.000,3.92,2019-04-16 20:54:00.000
2019-04-16 20:54:00,73.73,UTC-0600,99,2019-04-17 02:55:00.000,1.3055556,jQfnryI8/B,2019-04-17 02:54:00.000,4.21,2019-04-16 20:55:00.000
2019-04-16 20:54:00,52.77,UTC-0600,95,2019-04-17 02:54:59.999,0.9166667,F/D7+hL5E5,2019-04-17 02:54:00.000,3.8,2019-04-16 20:54:59.999
2019-04-16 20:55:00,75.31,UTC-0600,100,2019-04-17 02:56:00.000,1.3055556,jQfnryI8/B,2019-04-17 02:55:00.000,4.17,2019-04-16 20:56:00.000
2019-04-16 20:55:00,73.88,UTC-0600,100,2019-04-17 02:55:59.999,1.3333334,F/D7+hL5E5,2019-04-17 02:55:00.000,4.19,2019-04-16 20:55:59.999
2019-04-16 20:56:00,76.76,UTC-0600,100,2019-04-17 02:57:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:56:00.000,4.0,2019-04-16 20:57:00.000
2019-04-16 20:56:00,75.82,UTC-0600,102,2019-04-17 02:56:59.999,1.4166666,F/D7+hL5E5,2019-04-17 02:56:00.000,4.27,2019-04-16 20:56:59.999
2019-04-16 20:57:00,77.67,UTC-0600,101,2019-04-17 02:58:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:57:00.000,4.04,2019-04-16 20:58:00.000
2019-04-16 20:57:00,54.53,UTC-0600,87,2019-04-17 02:57:59.999,1.0555556,F/D7+hL5E5,2019-04-17 02:57:00.000,3.37,2019-04-16 20:57:59.999
2019-04-16 20:58:00,57.78,UTC-0600,87,2019-04-17 02:58:59.999,1.1666666,F/D7+hL5E5,2019-04-17 02:58:00.000,3.53,2019-04-16 20:58:59.999
2019-04-16 20:58:00,77.59,UTC-0600,101,2019-04-17 02:59:00.000,1.3333334,jQfnryI8/B,2019-04-17 02:58:00.000,4.04,2019-04-16 20:59:00.000
2019-04-16 20:59:00,79.42,UTC-0600,103,2019-04-17 03:00:00.000,1.3611112,jQfnryI8/B,2019-04-17 02:59:00.000,4.12,2019-04-16 21:00:00.000
2019-04-16 20:59:00,66.77,UTC-0600,100,2019-04-17 02:59:59.999,1.1666666,F/D7+hL5E5,2019-04-17 02:59:00.000,4.12,2019-04-16 20:59:59.999
2019-04-16 21:00:00,80.48,UTC-0600,104,2019-04-17 03:01:00.000,1.3888888,jQfnryI8/B,2019-04-17 03:00:00.000,4.16,2019-04-16 21:01:00.000
2019-04-16 21:00:00,57.69,UTC-0600,96,2019-04-17 03:00:59.999,1.0,F/D7+hL5E5,2019-04-17 03:00:00.000,3.71,2019-04-16 21:00:59.999
2019-04-16 21:01:00,62.62,UTC-0600,91,2019-04-17 03:01:59.999,1.2222222,F/D7+hL5E5,2019-04-17 03:01:00.000,3.78,2019-04-16 21:01:59.999
2019-04-16 21:01:00,63.66,UTC-0600,83,2019-04-17 03:02:00.000,1.3611112,jQfnryI8/B,2019-04-17 03:01:00.000,3.36,2019-04-16 21:02:00.000
2019-04-16 21:02:00,29.24,UTC-0600,37,2019-04-17 03:02:59.999,1.7222221999999998,F/D7+hL5E5,2019-04-17 03:02:00.000,1.56,2019-04-16 21:02:59.999
2019-04-16 21:02:00,34.26,UTC-0600,36,2019-04-17 03:03:00.000,2.4722223,jQfnryI8/B,2019-04-17 03:02:00.000,2.34,2019-04-16 21:03:00.000
2019-04-16 21:03:00,36.29,UTC-0600,51,2019-04-17 03:03:59.999,1.3055556,F/D7+hL5E5,2019-04-17 03:03:00.000,2.1,2019-04-16 21:03:59.999
2019-04-16 21:05:00,37.84,UTC-0600,54,2019-04-17 03:05:59.999,1.25,F/D7+hL5E5,2019-04-17 03:05:00.000,2.17,2019-04-16 21:05:59.999
2019-04-16 21:37:00,26.69,UTC-0600,41,2019-04-17 03:37:59.999,1.1666666,F/D7+hL5E5,2019-04-17 03:37:00.000,1.57,2019-04-16 21:37:59.999
2019-04-16 21:38:00,11.66,UTC-0600,19,2019-04-17 03:38:59.999,1.0,F/D7+hL5E5,2019-04-17 03:38:00.000,0.75,2019-04-16 21:38:59.999
2019-04-16 21:39:00,11.13,UTC-0600,14,2019-04-17 03:40:00.000,1.5995688,jQfnryI8/B,2019-04-17 03:39:00.000,0.59000003,2019-04-16 21:40:00.000
2019-04-16 21:39:00,11.01,UTC-0600,16,2019-04-17 03:39:59.999,1.4166666,F/D7+hL5E5,2019-04-17 03:39:00.000,0.65,2019-04-16 21:39:59.999
2019-04-16 21:41:00,8.86,UTC-0600,15,2019-04-17 03:41:59.999,1.4722222,F/D7+hL5E5,2019-04-17 03:41:00.000,0.54,2019-04-16 21:41:59.999
2019-04-16 21:42:00,21.14,UTC-0600,29,2019-04-17 03:42:59.999,1.3055556,F/D7+hL5E5,2019-04-17 03:42:00.000,1.2,2019-04-16 21:42:59.999
2019-04-16 21:44:00,9.57,UTC-0600,16,2019-04-17 03:44:59.999,0.7777778000000001,F/D7+hL5E5,2019-04-17 03:44:00.000,0.63,2019-04-16 21:44:59.999
2019-04-16 21:45:00,18.0,UTC-0600,23,2019-04-17 03:45:59.999,1.5,F/D7+hL5E5,2019-04-17 03:45:00.000,0.95,2019-04-16 21:45:59.999
2019-04-16 22:49:00,20.42,UTC-0600,34,2019-04-17 04:49:59.999,1.1111112,F/D7+hL5E5,2019-04-17 04:49:00.000,1.29,2019-04-16 22:49:59.999
2019-04-16 22:50:00,21.55,UTC-0600,36,2019-04-17 04:50:59.999,0.9977268,F/D7+hL5E5,2019-04-17 04:50:00.000,1.39,2019-04-16 22:50:59.999
2019-04-16 22:51:00,2.481,UTC-0600,4,2019-04-17 04:51:59.999,1.0692697,F/D7+hL5E5,2019-04-17 04:51:00.000,0.16,2019-04-16 22:51:59.999
2019-04-17 07:09:00,8.23,UTC-0600,10,2019-04-17 13:10:00.000,1.3789543,jQfnryI8/B,2019-04-17 13:09:00.000,0.45999998,2019-04-17 07:10:00.000
2019-04-17 07:09:00,8.22,UTC-0600,15,2019-04-17 13:09:59.999,1.0277778,F/D7+hL5E5,2019-04-17 13:09:00.000,0.57,2019-04-17 07:09:59.999
2019-04-17 07:13:00,13.49,UTC-0600,17,2019-04-17 13:14:00.000,2.7777777,jQfnryI8/B,2019-04-17 13:13:00.000,0.73,2019-04-17 07:14:00.000
2019-04-17 07:53:00,7.82,UTC-0600,15,2019-04-17 13:53:59.999,0.8888889000000001,F/D7+hL5E5,2019-04-17 13:53:00.000,0.55,2019-04-17 07:53:59.999
2019-04-17 07:57:00,15.63,UTC-0600,25,2019-04-17 13:57:59.999,1.1111112,F/D7+hL5E5,2019-04-17 13:57:00.000,0.96,2019-04-17 07:57:59.999
2019-04-17 08:02:00,11.95,UTC-0600,17,2019-04-17 14:02:59.999,1.5555556,F/D7+hL5E5,2019-04-17 14:02:00.000,0.68,2019-04-17 08:02:59.999
2019-04-17 08:18:00,19.41,UTC-0600,25,2019-04-17 14:18:59.999,1.4444444,F/D7+hL5E5,2019-04-17 14:18:00.000,1.03,2019-04-17 08:18:59.999
2019-04-17 08:19:00,11.51,UTC-0600,15,2019-04-17 14:19:59.999,1.4722222,F/D7+hL5E5,2019-04-17 14:19:00.000,0.64,2019-04-17 08:19:59.999
2019-04-17 08:44:00,12.84,UTC-0600,22,2019-04-17 14:44:59.999,1.0,F/D7+hL5E5,2019-04-17 14:44:00.000,0.84,2019-04-17 08:44:59.999
2019-04-17 09:32:00,14.52,UTC-0600,21,2019-04-17 15:32:59.999,1.5,F/D7+hL5E5,2019-04-17 15:32:00.000,0.86,2019-04-17 09:32:59.999
2019-04-17 10:00:00,9.12,UTC-0600,15,2019-04-17 16:00:59.999,1.0277778,F/D7+hL5E5,2019-04-17 16:00:00.000,0.58,2019-04-17 10:00:59.999
2019-04-17 10:31:00,17.73,UTC-0600,27,2019-04-17 16:31:59.999,1.3595088,F/D7+hL5E5,2019-04-17 16:31:00.000,0.98,2019-04-17 10:31:59.999
2019-04-17 11:48:00,22.54,UTC-0600,37,2019-04-17 17:48:59.999,1.0277778,F/D7+hL5E5,2019-04-17 17:48:00.000,1.44,2019-04-17 11:48:59.999
2019-04-17 12:10:00,13.240002,UTC-0600,16,2019-04-17 18:11:00.000,1.7512186,jQfnryI8/B,2019-04-17 18:10:00.000,0.6600001,2019-04-17 12:11:00.000
